student_id,3444_1,3444_2,3444_3,3444_4,3444_5,3445_1,3445_2,3445_3,3445_4,3445_5,3446_1,3446_2,3446_3,3446_4,3446_5,3447_1,3447_2,3447_3,3447_4,3447_5,3448_1,3448_2,3448_3,3448_4,3448_5,3449_1,3449_2,3449_3,3449_4,3449_5,3450_1,3450_2,3450_3,3450_4,3450_5,3451_1,3451_2,3451_3,3451_4,3451_5,3452_1,3452_2,3452_3,3452_4,3452_5,3453_1,3453_2,3453_3,3453_4,3453_5,3454_1,3454_2,3454_3,3454_4,3454_5,3455_1,3455_2,3455_3,3455_4,3455_5,3456_1,3456_2,3456_3,3456_4,3456_5,3457_1,3457_2,3457_3,3457_4,3457_5,3458_1,3458_2,3458_3,3458_4,3458_5,3459_1,3459_2,3459_3,3459_4,3459_5,3460_1,3460_2,3460_3,3460_4,3460_5,3461_1,3461_2,3461_3,3461_4,3461_5,3462_1,3462_2,3462_3,3462_4,3462_5,3463_1,3463_2,3463_3,3463_4,3463_5,3464_1,3464_2,3464_3,3464_4,3464_5,3465_1,3465_2,3465_3,3465_4,3465_5
I378219,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378220,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378221,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378222,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378223,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378224,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378225,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378226,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378227,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378228,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378229,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378230,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378231,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378232,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378233,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378234,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378235,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378236,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378237,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378238,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378239,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378240,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378241,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378242,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378243,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378244,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378245,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378246,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378247,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378248,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378249,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378250,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378251,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378252,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378253,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378254,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378255,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378256,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378257,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378258,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378259,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378260,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378261,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378262,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378263,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378264,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378265,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378266,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378267,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378268,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378269,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378270,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378271,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378272,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378273,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378274,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378275,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378276,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378277,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378278,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378279,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378280,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378281,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378282,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378283,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378284,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378285,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378286,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378287,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378288,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378289,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378290,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378291,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378292,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378293,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378294,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378295,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378296,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378297,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378298,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378299,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378300,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378301,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378302,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
I378303,,,,,,,,,,,,,,,-0.296801834,,,,,,,,,,,0.12945173,,,,,,,,,,,,,,,,,,,,,,,,,,0.623167309,,,,,,,,,0.49302386,,,,,,,-0.383867301,,,,,,,,,,,,,,,,-0.662894208,-0.582103504,,,,,,,,,,,,,,,,,,,,,,,0.287404048,,
